ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,saleprice
20,RL,90.0,11694,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,452.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1822.0,GasA,Ex,Y,SBrkr,1828,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,2007.0,3.0,Y,0,108,0,0,260,0,,,,0,7,2007,New,Partial,314813
20,RL,93.0,12030,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,254.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1694.0,GasA,Ex,Y,SBrkr,1694,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,2007.0,3.0,Y,168,228,0,0,0,0,,,,0,12,2007,New,Partial,318000
20,RL,91.0,11825,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,302.0,Gd,TA,PConc,Ex,TA,Mn,Unf,Unf,1694.0,GasA,Ex,Y,SBrkr,1694,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,2006.0,3.0,Y,0,112,0,0,0,0,,,,0,6,2007,New,Partial,322400
20,RL,93.0,12085,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1734.0,GasA,Ex,Y,SBrkr,1734,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,2007.0,3.0,Y,0,0,0,0,0,0,,,,0,11,2007,New,Partial,318000
20,RL,110.0,14333,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,2108.0,GasA,Ex,Y,SBrkr,2122,1.0,0.0,2,1,2,1,Gd,7,Typ,1,Ex,2007.0,3.0,Y,130,142,0,0,0,0,,,,0,11,2007,New,Partial,345474
20,RL,107.0,14450,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,2121.0,GasA,Ex,Y,SBrkr,2121,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Ex,2007.0,3.0,Y,124,98,0,0,142,0,,,,0,5,2007,New,Partial,415298
60,RL,107.0,13641,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,456.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1934.0,GasA,Ex,Y,SBrkr,2656,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,2007.0,3.0,Y,268,58,0,0,0,0,,,,0,12,2007,New,Partial,492000
60,RL,110.0,13440,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,190.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1108.0,GasA,Ex,Y,SBrkr,2550,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,2006.0,3.0,Y,120,39,0,0,0,0,,,,0,3,2007,New,Partial,338931
20,RL,105.0,15431,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,400.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1994.0,GasA,Ex,Y,SBrkr,2046,1.0,0.0,2,1,2,1,Ex,7,Typ,2,Gd,2005.0,3.0,Y,188,65,0,0,175,0,,,,0,8,2007,WD ,Normal,450000
60,RL,109.0,14154,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,1063.0,GasA,Ex,Y,SBrkr,2172,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,2006.0,3.0,Y,192,62,0,0,0,0,,,,0,8,2007,New,Partial,280000
20,RL,107.0,13891,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,456.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2552.0,GasA,Ex,Y,SBrkr,2552,1.0,0.0,2,0,3,1,Ex,8,Typ,2,Ex,2007.0,3.0,Y,130,28,0,0,0,0,,,,0,10,2007,New,Partial,479069
20,RL,110.0,14226,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1935.0,GasA,Gd,Y,SBrkr,1973,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,2006.0,3.0,Y,315,45,0,0,0,0,,,,0,7,2007,New,Partial,395000
60,RL,105.0,13693,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,Unf,2153.0,GasA,Ex,Y,SBrkr,2643,0.0,0.0,2,1,3,1,Ex,9,Typ,1,Gd,2006.0,3.0,Y,414,84,0,0,0,0,,,,0,3,2007,WD ,Normal,380000
20,RL,98.0,11428,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,248.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1626.0,GasA,Ex,Y,SBrkr,1634,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,2006.0,3.0,Y,0,44,0,0,0,0,,,,0,5,2007,WD ,Normal,250000
20,RL,110.0,14977,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1976.0,GasA,Ex,Y,SBrkr,1976,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Ex,2006.0,3.0,Y,250,63,0,0,0,0,,,,0,7,2007,New,Partial,440000
60,RL,118.0,13654,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,365.0,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,1704.0,GasA,Ex,Y,SBrkr,2758,0.0,0.0,2,1,4,1,Ex,9,Typ,1,Ex,2005.0,3.0,Y,282,55,0,0,0,0,,,,0,5,2007,WD ,Normal,418000
20,RL,59.0,17169,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,970.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2320.0,GasA,Ex,Y,SBrkr,2290,2.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,2007.0,3.0,Y,192,30,0,0,0,0,,,,0,8,2007,New,Partial,500067
60,RL,134.0,16659,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1582.0,GasA,Ex,Y,SBrkr,2152,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,2007.0,2.0,Y,0,368,0,0,0,0,,,,0,6,2007,New,Partial,260116
60,RL,76.0,9591,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1143.0,GasA,Ex,Y,SBrkr,2473,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,2004.0,3.0,Y,192,151,0,0,0,0,,,,0,10,2007,WD ,Normal,317000
60,RL,82.0,9709,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,120.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,918.0,GasA,Ex,Y,SBrkr,2100,1.0,0.0,2,1,3,1,Ex,8,Typ,2,Gd,2007.0,3.0,Y,172,104,0,0,0,0,,,,0,9,2007,New,Partial,319500
60,RL,86.0,10562,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1582.0,GasA,Ex,Y,SBrkr,2161,1.0,0.0,1,1,3,1,Ex,8,Typ,1,Gd,2007.0,3.0,Y,178,120,0,0,0,0,,,,0,11,2007,New,Partial,325624
20,RL,94.0,13615,Pave,No Alley,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1802.0,GasA,Ex,Y,SBrkr,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Gd,2006.0,3.0,Y,158,105,0,0,0,0,,,,0,6,2007,WD ,Normal,372000
60,RL,99.0,13069,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,502.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1706.0,GasA,Ex,Y,SBrkr,2956,0.0,0.0,2,1,5,1,Ex,11,Typ,1,Ex,2004.0,3.0,Y,194,50,0,0,0,0,,,,0,8,2007,WD ,Normal,342000
60,RL,99.0,12099,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1136.0,GasA,Ex,Y,SBrkr,2468,1.0,0.0,2,1,4,1,Gd,10,Typ,1,Gd,2004.0,3.0,Y,184,154,0,0,0,0,,,,0,6,2007,WD ,Normal,354000
60,RL,110.0,14277,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,280.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1317.0,GasA,Ex,Y,SBrkr,2385,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,2003.0,3.0,Y,192,228,0,0,0,0,,,,0,1,2007,WD ,Normal,350000
60,RL,93.0,11999,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,340.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1181.0,GasA,Ex,Y,SBrkr,2374,0.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,2003.0,3.0,Y,104,100,0,0,0,0,,,,0,5,2007,WD ,Normal,285000
60,RL,92.0,12568,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,246.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,895.0,GasA,Ex,Y,SBrkr,1818,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,2007.0,3.0,Y,196,104,0,0,0,0,,,,0,8,2007,New,Partial,281500
20,RL,70.0,9926,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1614.0,GasA,Ex,Y,SBrkr,1614,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,2005.0,3.0,Y,100,38,0,0,0,0,,,,0,5,2007,WD ,Normal,245700
20,RL,71.0,9254,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1721.0,GasA,Ex,Y,SBrkr,1721,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,2005.0,2.0,Y,168,27,0,0,0,0,,,,0,1,2007,WD ,Normal,232698
60,RL,92.0,10732,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1298.0,GasA,Ex,Y,SBrkr,1828,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,2006.0,3.0,Y,0,40,0,0,0,0,,,,0,2,2007,New,Partial,250000
120,RL,61.0,7577,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1362.0,GasA,Ex,Y,SBrkr,1362,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2005.0,2.0,Y,192,28,0,0,0,0,,,,0,6,2007,WD ,Normal,194700
120,RL,34.0,3901,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1302.0,GasA,Ex,Y,SBrkr,1302,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,2005.0,2.0,Y,110,50,0,0,0,0,,,,0,8,2007,New,Partial,204000
120,RL,34.0,3903,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1302.0,GasA,Ex,Y,SBrkr,1302,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,2005.0,2.0,Y,110,50,0,0,0,0,,,,0,5,2007,WD ,Normal,200000
120,RL,41.0,6289,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1362.0,GasA,Ex,Y,SBrkr,1362,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2005.0,2.0,Y,192,28,0,0,0,0,,,,0,6,2007,WD ,Normal,207000
120,RL,34.0,4590,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,1554.0,GasA,Ex,Y,SBrkr,1554,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2006.0,2.0,Y,156,73,0,0,0,0,,,,0,8,2007,WD ,Normal,209500
120,RL,34.0,4590,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,1554.0,GasA,Ex,Y,SBrkr,1554,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2006.0,2.0,Y,156,73,0,0,0,0,,,,0,5,2007,CWD,Normal,209500
120,RL,44.0,6442,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,1370.0,GasA,Ex,Y,SBrkr,1370,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2006.0,2.0,Y,120,49,0,0,0,0,,,,0,10,2007,WD ,Normal,202500
120,RL,48.0,7841,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1577.0,GasA,Ex,Y,SBrkr,1577,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,2005.0,2.0,Y,203,39,0,0,0,0,,,,0,5,2007,WD ,Normal,280000
120,RL,60.0,7313,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1561.0,GasA,Ex,Y,SBrkr,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,2005.0,2.0,Y,203,47,0,0,0,0,,,,0,8,2007,WD ,Normal,277500
120,RL,68.0,7820,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,362.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1869.0,GasA,Ex,Y,SBrkr,1869,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,2007.0,2.0,Y,210,54,0,0,0,0,,,,0,12,2007,New,Partial,318061
120,RL,48.0,6240,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1324.0,GasA,Ex,Y,SBrkr,1324,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2006.0,2.0,Y,0,38,0,0,0,0,,,,0,9,2007,New,Partial,221370
120,RL,48.0,3242,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,235.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1405.0,GasA,Ex,Y,SBrkr,1405,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2003.0,2.0,Y,136,36,0,0,0,0,,,,0,3,2007,WD ,Normal,200000
60,RL,59.0,15810,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,768.0,GasA,Ex,Y,SBrkr,1496,0.0,0.0,3,0,3,1,Gd,7,Typ,0,,2007.0,2.0,Y,100,0,0,0,0,0,,,,0,5,2007,New,Partial,181755
60,RL,65.0,10237,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,768.0,GasA,Ex,Y,SBrkr,1536,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,2005.0,2.0,Y,100,38,0,0,0,0,,,,0,6,2007,WD ,Normal,176000
60,RL,65.0,10237,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,783.0,GasA,Ex,Y,SBrkr,1484,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,2005.0,2.0,Y,0,72,0,0,0,0,,,,0,7,2007,New,Partial,178900
60,RL,58.0,13204,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,44.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,608.0,GasA,Ex,Y,SBrkr,1458,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,2007.0,2.0,Y,100,33,0,0,0,0,,,,0,5,2007,New,Partial,168165
60,RL,62.0,8857,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,738.0,GasA,Ex,Y,SBrkr,1495,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,2006.0,2.0,Y,100,30,0,0,0,0,,,,0,3,2007,New,Partial,171925
60,RL,63.0,9729,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,698.0,GasA,Ex,Y,SBrkr,1746,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,2007.0,3.0,Y,0,34,0,0,0,0,,,,0,6,2007,New,Partial,198444
20,RL,88.0,12216,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,1326.0,GasA,Ex,Y,SBrkr,1326,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,2005.0,2.0,Y,120,23,0,0,0,0,,,Shed,2000,6,2007,WD ,Normal,203000
60,RL,65.0,9018,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,2007.0,2.0,Y,100,24,0,0,0,0,,,,0,7,2007,New,Partial,179540
20,RL,73.0,8993,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1302.0,GasA,Ex,Y,SBrkr,1302,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,2007.0,2.0,Y,0,22,0,0,0,0,,,,0,8,2007,New,Partial,176485
20,RL,73.0,8899,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1340.0,GasA,Ex,Y,SBrkr,1340,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,2007.0,2.0,Y,100,30,0,0,0,0,,,,0,8,2007,New,Partial,181134
60,RL,73.0,8499,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,616.0,GasA,Ex,Y,SBrkr,1412,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,2007.0,2.0,Y,0,36,0,0,0,0,,,,0,3,2007,New,Partial,156932
60,RL,72.0,8229,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,22.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,752.0,GasA,Ex,Y,SBrkr,1504,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,2007.0,2.0,Y,100,32,0,0,0,0,,,,0,12,2007,New,Partial,166000
60,RL,64.0,7713,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,16.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,1456,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,2007.0,2.0,Y,100,24,0,0,0,0,,,,0,7,2007,New,Partial,177594
20,RL,64.0,7697,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1246.0,GasA,Ex,Y,SBrkr,1258,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,2007.0,2.0,Y,0,0,0,0,0,0,,,,0,8,2007,New,Partial,173500
120,RL,53.0,3922,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1258.0,GasA,Ex,Y,SBrkr,1258,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2007.0,3.0,Y,144,16,0,0,0,0,,,,0,6,2007,New,Partial,172500
120,RL,53.0,3922,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1258.0,GasA,Ex,Y,SBrkr,1402,0.0,2.0,0,2,2,1,Gd,7,Typ,1,Gd,2006.0,3.0,Y,120,16,0,0,0,0,,,,0,2,2007,New,Partial,194201
